66.249.65.76 - - [Sun, 21 Jan 2018 22:39:09 GMT] "GET /public/jquery.min.js?v=0e353b6f46 HTTP/1.1" 200 - "http://www.joelkarr.com/dont-think-when-you-write-code/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
[::1]:13417 - - [Mon, 22 Jan 2018 07:57:12 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:13620 - - [Mon, 22 Jan 2018 08:02:13 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:13820 - - [Mon, 22 Jan 2018 08:07:13 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:14016 - - [Mon, 22 Jan 2018 08:12:13 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:14246 - - [Mon, 22 Jan 2018 08:17:13 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:14444 - - [Mon, 22 Jan 2018 08:22:14 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:14677 - - [Mon, 22 Jan 2018 08:27:14 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:14880 - - [Mon, 22 Jan 2018 08:32:14 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:15082 - - [Mon, 22 Jan 2018 08:37:14 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:15263 - - [Mon, 22 Jan 2018 08:42:14 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:15459 - - [Mon, 22 Jan 2018 08:47:14 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:15720 - - [Mon, 22 Jan 2018 08:52:15 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:15917 - - [Mon, 22 Jan 2018 08:57:15 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:16099 - - [Mon, 22 Jan 2018 09:02:15 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
77.75.78.170 - - [Mon, 22 Jan 2018 09:07:04 GMT] "GET /robots.txt HTTP/1.1" 200 - "-" "Mozilla/5.0 (compatible; SeznamBot/3.2; +http://napoveda.seznam.cz/en/seznambot-intro/)"
2a02:598:a:0:0:0:78:170 - - [Mon, 22 Jan 2018 09:07:07 GMT] "GET / HTTP/1.1" 200 - "-" "Mozilla/5.0 (compatible; SeznamBot/3.2; +http://napoveda.seznam.cz/en/seznambot-intro/)"
[::1]:16349 - - [Mon, 22 Jan 2018 09:07:15 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:16560 - - [Mon, 22 Jan 2018 09:12:15 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:16739 - - [Mon, 22 Jan 2018 09:17:16 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:16966 - - [Mon, 22 Jan 2018 09:22:16 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
157.55.39.51 - - [Mon, 22 Jan 2018 09:24:43 GMT] "GET /robots.txt HTTP/1.1" 200 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.88 - - [Mon, 22 Jan 2018 09:24:45 GMT] "GET /refactor-your-teams-communication/ HTTP/1.1" 200 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
34.207.98.73 - - [Mon, 22 Jan 2018 09:27:04 GMT] "GET /robots.txt HTTP/1.1" 200 - "-" "ia_archiver"
34.207.98.73 - - [Mon, 22 Jan 2018 09:27:04 GMT] "GET / HTTP/1.1" 200 - "-" "ia_archiver"
[::1]:17165 - - [Mon, 22 Jan 2018 09:27:16 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:17334 - - [Mon, 22 Jan 2018 09:32:17 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
137.226.113.28 - - [Mon, 22 Jan 2018 09:35:17 GMT] "GET / HTTP/1.1" 200 - "-" "Mozilla/5.0 zgrab/0.x -- We are scanning for research, further information at http://researchscan.comsys.rwth-aachen.de/ --"
[::1]:17559 - - [Mon, 22 Jan 2018 09:37:17 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:17789 - - [Mon, 22 Jan 2018 09:42:17 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:18013 - - [Mon, 22 Jan 2018 09:47:17 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:18210 - - [Mon, 22 Jan 2018 09:52:18 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:18426 - - [Mon, 22 Jan 2018 09:57:18 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
199.59.150.183 - - [Mon, 22 Jan 2018 09:58:49 GMT] "GET /robots.txt HTTP/1.1" 200 - "-" "Twitterbot/1.0"
199.59.150.183 - - [Mon, 22 Jan 2018 09:58:49 GMT] "GET /dont-think-when-you-write-code/ HTTP/1.1" 200 - "-" "Twitterbot/1.0"
[::1]:18628 - - [Mon, 22 Jan 2018 10:02:18 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:18843 - - [Mon, 22 Jan 2018 10:07:18 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
66.249.65.67 - - [Mon, 22 Jan 2018 10:11:41 GMT] "GET /robots.txt HTTP/1.1" 200 - "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.69 - - [Mon, 22 Jan 2018 10:11:44 GMT] "GET /fonts.googleapis.com/css?family=Raleway:400,800 HTTP/1.1" 301 - "http://www.joelkarr.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.69 - - [Mon, 22 Jan 2018 10:11:44 GMT] "GET /js/jquery-1.10.2.min.js/ HTTP/1.1" 404 - "http://www.joelkarr.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.67 - - [Mon, 22 Jan 2018 10:11:44 GMT] "GET /fonts.googleapis.com/css/?family=Raleway:400,800 HTTP/1.1" 404 - "http://www.joelkarr.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
[::1]:19047 - - [Mon, 22 Jan 2018 10:12:18 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:19242 - - [Mon, 22 Jan 2018 10:17:18 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:19475 - - [Mon, 22 Jan 2018 10:22:19 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:19666 - - [Mon, 22 Jan 2018 10:27:19 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:19836 - - [Mon, 22 Jan 2018 10:32:19 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:5087 - - [Mon, 22 Jan 2018 10:37:19 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:5288 - - [Mon, 22 Jan 2018 10:42:19 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:5514 - - [Mon, 22 Jan 2018 10:47:19 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:5711 - - [Mon, 22 Jan 2018 10:52:20 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:5936 - - [Mon, 22 Jan 2018 10:57:21 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
54.36.149.26 - - [Mon, 22 Jan 2018 10:59:24 GMT] "GET /get-predictable-with-a-dev-playbook/ HTTP/1.1" 200 - "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)"
[::1]:6156 - - [Mon, 22 Jan 2018 11:02:20 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:6384 - - [Mon, 22 Jan 2018 11:07:20 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:6573 - - [Mon, 22 Jan 2018 11:12:21 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:6838 - - [Mon, 22 Jan 2018 11:17:21 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:7034 - - [Mon, 22 Jan 2018 11:22:21 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
141.8.143.147 - - [Mon, 22 Jan 2018 11:26:39 GMT] "GET /robots.txt HTTP/1.1" 200 - "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
5.255.250.16 - - [Mon, 22 Jan 2018 11:26:43 GMT] "GET / HTTP/1.1" 200 - "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
[::1]:7250 - - [Mon, 22 Jan 2018 11:27:21 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:7459 - - [Mon, 22 Jan 2018 11:32:23 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:7674 - - [Mon, 22 Jan 2018 11:37:23 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:7868 - - [Mon, 22 Jan 2018 11:42:23 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
52.201.241.71 - - [Mon, 22 Jan 2018 11:46:20 GMT] "GET /rss/ HTTP/1.1" 200 - "https://www.google.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.60 Safari/537.17"
[::1]:8059 - - [Mon, 22 Jan 2018 11:47:24 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:8305 - - [Mon, 22 Jan 2018 11:52:24 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:8474 - - [Mon, 22 Jan 2018 11:57:25 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:8689 - - [Mon, 22 Jan 2018 12:02:25 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:8930 - - [Mon, 22 Jan 2018 12:07:25 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:9130 - - [Mon, 22 Jan 2018 12:12:26 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
[::1]:9334 - - [Mon, 22 Jan 2018 12:17:25 GMT] "GET / HTTP/1.1" 200 15896 "-" "AlwaysOn"
104.168.145.142 - - [Mon, 22 Jan 2018 12:17:45 GMT] "GET /wp-content/upgrade/theme-compat/popup-pomo.php?x=upload&mode=upload&upload=&ssp=RfVbHu&u= HTTP/1.1" 301 - "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:17:45 GMT] "GET /wp-content/upgrade/theme-compat/popup-pomo.php/?x=upload&mode=upload&upload=&ssp=RfVbHu&u= HTTP/1.1" 404 - "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:17:46 GMT] "GET /images/stories/c00d.php HTTP/1.1" 301 - "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:17:46 GMT] "GET /images/stories/c00d.php/ HTTP/1.1" 404 - "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:17:46 GMT] "GET /images/xxu.php HTTP/1.1" 301 - "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:17:46 GMT] "GET /images/xxu.php/ HTTP/1.1" 404 - "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:17:48 GMT] "GET /x.php HTTP/1.1" 301 - "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:17:48 GMT] "GET /x.php/ HTTP/1.1" 404 - "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:17:49 GMT] "POST /functions.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:17:50 GMT] "POST /functions.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:17:50 GMT] "POST /images/1ndex.php?z3=T1NnNkZmLnBocA%3d%3d&z4=L2ltYWdlcy8%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:17:51 GMT] "POST /images/1ndex.php?z3=T1NnNkZmLnBocA%3d%3d&z4=L2ltYWdlcy8%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:17:53 GMT] "POST /tmp.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:17:54 GMT] "POST /tmp.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:17:55 GMT] "POST /tmp.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:17:57 GMT] "POST /tmp.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:17:57 GMT] "POST /configbak.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:17:58 GMT] "POST /configbak.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:01 GMT] "GET /css.php?x=upload&mode=upload&upload=&ssp=RfVbHu&u= HTTP/1.1" 301 - "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:01 GMT] "GET /css.php/?x=upload&mode=upload&upload=&ssp=RfVbHu&u= HTTP/1.1" 404 - "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:02 GMT] "POST /images/defau1t.php?z3=T1NnNkZmLnBocA%3d%3d&z4=L2ltYWdlcy8%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:03 GMT] "POST /images/defau1t.php?z3=T1NnNkZmLnBocA%3d%3d&z4=L2ltYWdlcy8%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:05 GMT] "POST /cache/cachee.php?z3=T1NnNkZmLnBocA%3d%3d&z4=L2NhY2hlLw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:06 GMT] "POST /cache/cachee.php?z3=T1NnNkZmLnBocA%3d%3d&z4=L2NhY2hlLw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:08 GMT] "GET /license.php?x=upload&mode=upload&upload=&ssp=RfVbHu&u= HTTP/1.1" 301 - "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:08 GMT] "GET /license.php/?x=upload&mode=upload&upload=&ssp=RfVbHu&u= HTTP/1.1" 404 - "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:10 GMT] "POST /wp-content/plugins/wp-cache.php?z3=T1NnNkZmLnBocA%3d%3d&z4=L3dwLWNvbnRlbnQvcGx1Z2lucy8%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:10 GMT] "POST /wp-content/plugins/wp-cache.php?z3=T1NnNkZmLnBocA%3d%3d&z4=L3dwLWNvbnRlbnQvcGx1Z2lucy8%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:12 GMT] "POST /maill.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:13 GMT] "POST /maill.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:14 GMT] "POST /wp-cache.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:16 GMT] "POST /wp-cache.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:17 GMT] "POST /includes.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:19 GMT] "POST /includes.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:22 GMT] "GET /images/stories/3xp.php?x=upload&mode=upload&upload=&ssp=RfVbHu&u= HTTP/1.1" 301 - "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:22 GMT] "GET /images/stories/3xp.php/?x=upload&mode=upload&upload=&ssp=RfVbHu&u= HTTP/1.1" 404 - "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:24 GMT] "POST /robot.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:25 GMT] "POST /robot.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:27 GMT] "POST /wp-content/plugins/Fbrrchive.php?z3=T1NnNkZmLnBocA%3d%3d&z4=L3dwLWNvbnRlbnQvcGx1Z2lucy8%3d HTTP/1.1" 301 37 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:27 GMT] "GET /wp-content/plugins/fbrrchive.php?z3=T1NnNkZmLnBocA%3d%3d&z4=L3dwLWNvbnRlbnQvcGx1Z2lucy8%3d HTTP/1.1" 301 - "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:27 GMT] "GET /wp-content/plugins/fbrrchive.php/?z3=T1NnNkZmLnBocA%3d%3d&z4=L3dwLWNvbnRlbnQvcGx1Z2lucy8%3d HTTP/1.1" 404 - "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:29 GMT] "POST /wp-content/plugins/Fbrrchive.php?z3=T1NnNkZmLnBocA%3d%3d&z4=L3dwLWNvbnRlbnQvcGx1Z2lucy8%3d HTTP/1.1" 301 37 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:29 GMT] "GET /wp-content/plugins/fbrrchive.php?z3=T1NnNkZmLnBocA%3d%3d&z4=L3dwLWNvbnRlbnQvcGx1Z2lucy8%3d HTTP/1.1" 301 - "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:29 GMT] "GET /wp-content/plugins/fbrrchive.php/?z3=T1NnNkZmLnBocA%3d%3d&z4=L3dwLWNvbnRlbnQvcGx1Z2lucy8%3d HTTP/1.1" 404 - "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:31 GMT] "POST /SessionController.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 301 37 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:31 GMT] "GET /sessioncontroller.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 301 - "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:31 GMT] "GET /sessioncontroller.php/?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 - "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:33 GMT] "POST /SessionController.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 301 37 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:34 GMT] "GET /sessioncontroller.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 301 - "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:34 GMT] "GET /sessioncontroller.php/?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 - "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:36 GMT] "POST /administrator/administrator.php?z3=T1NnNkZmLnBocA%3d%3d&z4=L2FkbWluaXN0cmF0b3Iv HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:38 GMT] "POST /administrator/administrator.php?z3=T1NnNkZmLnBocA%3d%3d&z4=L2FkbWluaXN0cmF0b3Iv HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:39 GMT] "POST /webconfig.txt.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:39 GMT] "POST /webconfig.txt.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:41 GMT] "GET /mide.php?x=upload&mode=upload&upload=&ssp=RfVbHu&u= HTTP/1.1" 301 - "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:41 GMT] "GET /mide.php/?x=upload&mode=upload&upload=&ssp=RfVbHu&u= HTTP/1.1" 404 - "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
104.168.145.142 - - [Mon, 22 Jan 2018 12:18:42 GMT] "POST /news.php?z3=T1NnNkZmLnBocA%3d%3d&z4=Lw%3d%3d HTTP/1.1" 404 14 "www.joelkarr.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
